,ID,Class,Text_Post,Duracao,DiaDaSemana,Plays,Comentarios,Compart.,Texto,Curtidas,Perfil,Classifier_Plays,Classifier_Comentarios,Classifier_Compart.,Classifier_Curtidas
203,7133186727350488326,Chin Audio equipment Hair Public address system Forehead Sleeve Microphone Eyebrow Face White Person,OLIA LIBERDADE_la_DAVAM PREJUÍZOS,42.84,quinta-feira,189200,433,568,#brasil #🇧🇷 #jairbolsonaro #bolsonaro #para #onde #ia #o #dinheiro #no #passado #presidente #22 #compartilha,13800,0,Mediano,Mediano,Mediano,Mediano
204,7133219317318946053,Beard Blazer Dress shirt Facial hair Collar Person Smile Forehead Joy,ONA_Brasil da Esperança_ALERTIDA,6.62,quinta-feira,1200000,5570,5817,Quem aqui vai ajudar a reconstruir o #BrasilDaEsperança ?#vamosjuntospeloBrasil #CapCut #fotorandom #trandtiktok,216400,1,Viral,Viral,Viral,Viral
205,7133313072281816325,Joy Blurred Beard Face Head Chin Person Facial hair,"Faz o L_ULA_Hoje, 18 de_agosto, eu_3",17.65,quinta-feira,583200,2761,2623,Vamos recuperar a democracia e o povo vai recuperar o prazer de ser feliz 🇧🇷❤️ #BrasildaEsperança #Lula #vamosjuntospelobrasil,47600,1,Bombou,Viral,Bombou,Bombou
206,7133372760616750342,Cloud Working animal Fawn Adaptation Sky Tree Animal Ratite Landscape Grass Person Plant,DE_ALLA FAMIUTA LIBCHARDE,21.15,quinta-feira,157100,252,113,#ema #kkkk #alvorada #bicada #brasilia #df #distritofederal #distrito #federal #brasil #🇧🇷 #jair #bolsonaro #jairbolsonaro #ave #descontracao,7828,0,Mediano,Flopou,Flopou,Flopou
207,7133586235938934022,Barechested Chest Human Trunk Jaw Muscle Organ Bodybuilder Joy Abdomen Bodybuilding,"Jair M. Bolsonaro @jairbolso... 1h_-O Governo Federal zerou imposto de_importação de suplementos alimentares,_como whey protein, creatina, BCAA e_multivitamínicos, e diversos itens de_nutrição esportiva, além de reduzir de_11,2 pra 4% os impostos para diversos_outros itens, como proteínas lácteas e_Albumina._22",11.89,sexta-feira,311900,1276,1682,"- Carne bovina; carne de frango; farinha de trigo; café; margarina; óleo de soja; macarrão; bolachas e biscoitos; produtos de padaria e pastelaria; açúcar e muitos outros já foram incluídos em reduções passadas, assim como medicamentos, combustíveis, energia e o gás de cozinha. #suplementos #alimentares #imposto #brasil #🇧🇷 #cada #vez #menos #impostos #estimulo #a #economia #saude #atletas #jair #bolsonaro #jair #bolsonaro",31500,0,Bombou,Bombou,Bombou,Bombou
208,7133605923712437509,Smile Joy People Product Font Happy World Gesture,Obrigado BH_LULA:_PRESIDENTE_ALCKMIN VICE_RO,52.5,sexta-feira,740700,2721,7344,Foi emocionante! Obrigado BH ❤️🇧🇷 #brasildaesperança #Lula #vamosjuntospelobrasil,62700,1,Viral,Viral,Viral,Bombou
209,7133614538678734085,Publication Human body Clothing Font Sleeve Book Hair Person Chin Poster Hat Gesture Beard,20 DE AGOSTO_ABERTURA DOS PORTÕES: 8H_VALE DO ANHANGABAÚ_SÃO PAULO - SP | INÍCIO DO EVENTO: 11H_Vem!_LULA 13_PRESIDENTE_ALCKMIN VICE,8.66,sexta-feira,146800,174,99,Alô alô São Paulo! A gente se encontra no 20 de Agosto no Anhangabaú 🇧🇷❤️ #brasildaesperança #vamosjuntospeloBrasil #equipelula,7890,1,Mediano,Flopou,Flopou,Flopou
210,7133651309135383813,Dress shirt Beard Collar Chin Forehead Blazer Smile Joy Tie Official Bowtie Wrinkle Person,"#vcnãofazmeutipo_Lula, não voto em político_que não é do povo",22.2,sexta-feira,6500000,37000,32100,Entrei na trend 😎 Gostaram? #brasildaesperança #vamosjuntospelobrasil #vcnaofazmeutipo #equipeLula,867300,1,Viral,Viral,Viral,Viral
211,7133912686697434373,Joy Sleeve Forehead,DEUS PARAIN FAC_ESSE É O DESTINO_DE QUEM VOTA NO PT._C_JAIRARD_CONSSIT_PETER,58.16,sábado,793000,1595,7053,#presidente #brasil #jair #bolsonaro #jairbolsonaro #venezuela #deus #patria #familia #colombia #argentina #br #🇧🇷 #povo #assista #escolhas #compartilhe,107500,0,Viral,Bombou,Viral,Viral
212,7134063597352733958,Road Pants Daytime Sky Skyscraper Cloud Crowd Building Person Tower block Plant City,Obrigado_São Paulo_LOADING_253_OHA_FZ_1375_50000_31824,9.75,sábado,167300,362,212,"Queria agradecer a cada um que, mesmo com o frio, veio ao ato em São Paulo ❤️🖤🇧🇷Precisamos unir forças para o desafio que temos pela frente. Vamos construir o #BrasilDaEsperança #CapCut #loading 📸 Ricardo Stuckert",16300,1,Mediano,Flopou,Flopou,Mediano
213,7134093185256590598,Joy Gesture Product Hair Top Person T-shirt People Social group Clothing Shirt Hat Tie Blurred Crowd Head,Justr_Jus_Jesus,36.66,sábado,211900,547,605,#criancada #obrigado #deus #patria #familia #jesus #de #nazare #canto #brasil #🇧🇷 #jairbolsonaro #jair #bolsonaro #presidente #futuro #🎶 #🙌🏻,21800,0,Mediano,Mediano,Mediano,Mediano
214,7134355976274070790,Microphone News Organism Font Adaptation Red Person Event,LULA 13_ESIDENTE_ALCKMIN VICE_OWA_D_NOSSOS_CORAÇÕES_E NOSSAS VOZES_FARÃO O BRASIL_TRANSBORDAR_AMOR,90.18,domingo,100300,190,237,"A gente não pode sossegar. Fiquem espertos no zap. Não deixem passar mentira. Não aceitem provocação, mas não deixem de debater política. Não vamos deixar a mentira vencer a verdade. 🇧🇷❤️ #brasildaesperança #UltaBeautyForward",4731,1,Flopou,Flopou,Flopou,Flopou
215,7134369947496500485,Rage Blurred Sleeve Person Font Joy,CONTINUAR COM ZERO_IMPOSTO FEDERAL,27.82,domingo,435100,816,2092,#imposto #federal #brasil #alcool #gas #de #cozinha #gasolina #querosene #aviao #aviacao #economia #zero #jair #bolsonaro #jairbolsonaro #presidente #🇧🇷 #paulo #guedes #2023,38100,0,Bombou,Mediano,Bombou,Bombou
216,7134405290535013638,Happy Gesture Person Forehead Joy Music artist Finger Clothing Smile Entertainment Wrinkle Chin Thumb,LULA_dhe_é o cara,15.28,domingo,400500,999,3368,Faça um dueto com esse vídeo mostrando a sua coreografia! 🇧🇷❤️😎 #brasildaesperança,35400,1,Bombou,Bombou,Bombou,Bombou
217,7134442965841349893,Movie Smile Gesture Publication Entertainment Joy Happy Poster Font,LULA 13_PRESIDENTE_ALCKMIN VICE_M_HA_A_Mulheres brasileiras_são heroínas_ES_BRASILEIRAS_SÃO HEROÍNAS,81.08,domingo,192400,709,985,O governo tem que agir como o coração de uma mãe. Nada é mais justo do que o coração de uma mãe. ❤️ #brasildaesperança,16500,1,Mediano,Mediano,Mediano,Mediano
218,7134470644040764678,Gesture Smile Beard Happy Facial hair Person Jacket Wrinkle Event Joy,COHA_Quando o assunto é..._Quando o assunto é:_cuidar do povo,7.41,domingo,4500000,23400,4761,"Quando o assunto é cuidar do povo… já sabe, né? 🇧🇷❤️🦑 #brasildaesperança #quandooassuntoé #aproveitavaibebe #vaicantarsopravc",428000,1,Viral,Viral,Viral,Viral
219,7134678311376047366,Electric blue Wood Font Rectangle Skirt,,20.27,segunda-feira,500600,1261,517,Vamos reconstruir o Brasil da Esperança 🇧🇷❤️ #brasildaesperança #EquipeLula,50500,1,Bombou,Bombou,Mediano,Bombou
220,7134687808417058054,News Person Font,DEUS PATITA_0_2014_Você seria candidato a_Presidente da República?,59.09,segunda-feira,6200000,15500,29600,#jair #bolsonaro #independencia #governador #prefeito #presidente #brasil #🇧🇷 #programa #do #ratinho #assista #ate #o #final #deus #patria #familia #liberdade,767700,0,Viral,Viral,Viral,Viral
221,7134868163753168133,Forehead Tie Collar Microphone Gesture Spokesperson,"LIBERDADE_C_1._Peguei o Brasil_numa situação crítica,",61.53,segunda-feira,1700000,5367,12500,#jair #bolsonaro #bolsonaro #grandes #feitos #brasil #deus #patria #familia #auxilio #brasil #transposicao #sao #francisco #muito #mais #compartilhe #🇧🇷,217600,0,Viral,Viral,Viral,Viral
222,7134893199759265030,Chin Eyelash Font Glasses Happy Person Sleeve Eyebrow Vision care Outerwear,"Jair M. Bolsonaro_@jairbolsonaro_- Na ocasião em que Renata diz_que sumilei falta de ar por_deboche, eu estava_DENUNCIANDO o ""Protocolo_Mandetta"", que só recomendava_ir ao hospital após sentir falta de_ar. Foi justamente o contrário: EU_DEFENDI ESSAS PESSOAS._Quem mandou ficar em casa é_que desprezou suas vidas!_A MENTIRA",31.28,segunda-feira,6400000,13500,33800,#bolsonaro #jornal #nacional #verdade #renata #brasil #🇧🇷 #jair,418400,0,Viral,Viral,Viral,Viral
223,7135065198079069446,Tie Blurred Joy Forehead Dress shirt Collar,CO_Mas com que_propósito mesmo?_MEIO AMBIENTE MEIO AMBIENTE,59.12,terça-feira,5300000,9648,13500,BolsonaroMessiasJair (@bolsonaromessiasjair) no TikTok,591800,0,Viral,Viral,Viral,Viral
224,7135082587084557574,Hat News Chin Gesture Smile Font Joy,OR_Canta com a gente!_OUTRA VEZ_PRESIDENTE_ALCKMIN VICE_13,98.08,terça-feira,492400,1692,6562,O Brasil da esperança está chegando ❤️🇧🇷 Canta com a gente! #BrasildaEsperança #EquipeLula,45800,1,Bombou,Bombou,Viral,Bombou
225,7135154422933507333,Human Gesture Microphone Blurred Organ Sad Outerwear Exposed Hat Person Crowd Head Community Product Joy Face,"BANCROA_50000_79830_Brasil digno_para todos_que o PT_estava morto,_14.990_IMENTO_O",54.84,terça-feira,103800,247,349,"Nós queremos #emprego , #escola , #cultura e o prazer de viver dignamente nesse país 🇧🇷❤️ #BrasildaEsperança #HPRadicalReuse",5122,1,Flopou,Flopou,Flopou,Flopou
226,7135191093221641477,Person Chin Gesture Blurred,LULA,17.11,terça-feira,262100,1077,3339,Tá chegando a hora de mudar o Brasil 🇧🇷❤️ #brasildaesperança,25900,1,Bombou,Bombou,Bombou,Bombou
227,7135232198684298502,Plant Person Chair Hardwood Joy Blurred Event Suit Wood Hat Table top Table Clock,[REC]_***,47.14,terça-feira,147100,307,134,#jair #bolsonaro #planalto #colegio #brasil #deus #patria #familia #🇧🇷,8729,0,Mediano,Flopou,Flopou,Flopou
228,7135414659745598725,Gesture Dress shirt Sleeve Microphone Audio equipment Spokesperson Arm Public address system Tie Person Chin,Governar_com amor_a e_do_Dia de Jesus?,41.05,quarta-feira,232600,1543,2659,A gente não quer um governo que alimente o ódio mas um governo que alimente o amor. 🇧🇷❤️ #BrasildaEsperança #equipelula #amor #povobrasileiro #marchaprajesus #respeitoaoproximo,20700,1,Mediano,Bombou,Bombou,Mediano
229,7135449783581347077,Dress shirt Human Gesture Joy Blazer Collar Forehead Chin Blurred Suit Muscle Tie,COLSONARO_VOCÊ ESTAME ESTIMULANDO_A SER DITADOR._HOLIC EN IS V CONVINILSEN SE,60.21,quarta-feira,1400000,1915,1504,##jairbolsonaro #bolsonaro #presidente #brasil #centrao #deputado #senador #🇧🇷 #jornal #nacional #jn #🇧🇷,172400,0,Viral,Bombou,Bombou,Viral
230,7135525826690321670,Spokesperson Beard Eyebrow Moustache Chin Wrinkle Person Nose Forehead Facial hair,"Desenvolver_o país_nos anima,_SM50",22.71,quarta-feira,183500,780,668,"Retomar o crescimento, desenvolvimento e da melhoria de vida do povo brasileiro 🇧🇷❤️ #brasildaesperança #desenvolvimentoeconômico #EquipeLula #Brasil",15700,1,Mediano,Mediano,Mediano,Mediano
231,7135560153067310341,Crowd Organism Human Clothing Person Gadget Travel Adaptation World Font Technology Display device,"""_- Belo Horizonte / Minas_Gerais (24/08/2022)",60.81,quarta-feira,275000,1490,5094,#jairbolsonaro #bolsonaro #jair #bh #belo #horizonte #belohorizonte #minas #gerais #mg #agosto #2022 #22 #brasil #deus #patria #familia #liberdade,28500,0,Bombou,Bombou,Viral,Bombou
232,7135609362550148357,Skyscraper Infrastructure Urban design Plant Tower block Building Thoroughfare Tree Vehicle Car,Limo,60.33,quarta-feira,268300,1115,1506,"- Milhares de motos hoje em BH. - Obrigado Minas Gerais. - Também sou mineiro, uai! - PR Jair Bolsonaro. #bolsonaro #mg #bh #moto #datapovo",32800,0,Bombou,Bombou,Bombou,Bombou
233,7135818366207479046,Font Parallel Rectangle,"LULA 13_Lula 13 @LulaOficial - 16 de ago_Desenhistas pelo #Brasil Da Esperança. Lula 13 presidente, por @crisvector._Quer participar também? Nos envie seu desenho! #EquipeLula_RA_PRESIDE_Ilustras da_Semana_CRISVECTOR_É 13 CONFIRMA",10.21,quinta-feira,91300,173,211,Qual desenho mais representa seu dia? #ilustracao #drawingtiktok #brasildaesperança #equipelula #desenho #desenhotiktok🇧🇷❤️,4431,1,Flopou,Flopou,Flopou,Flopou
234,7135818610714414342,Television program Person Gadget Technology Display device Spokesperson Electronic device Font White-collar worker,"*_AP_Pedro, você fica constrangido_de ter um candidato_ES",38.91,quinta-feira,358500,753,2372,"- Por incrível que pareça, existem pessoas que acham mais constrangedor palavras descontextualizadas do que apoiar um sujeito que estava preso por promover o maior esquema de corrupção de nossa história e que, junto com sua indicada, quebrou o 🇧🇷 sem pandemia e sem guerra.",36700,0,Bombou,Mediano,Bombou,Bombou
235,7135871698351459589,Smile Person Forehead Beard Chin Eyewear Moustache Vision care Glasses Joy Sleeve Facial hair,"brasileiro está de volta._le_O_do jogo_Craque_Pernambucane_Juninho_PROPAGANDA ELEITORAL.. COLIGAÇÃO BRASIL DA ESPERANÇA-FEDERAÇÕES FE BRASIL_(PT/PCDOB/PV) E PSOL/REDE, SOLIDARIEDADE, PSB, AGIR E AVANTE.",30.32,quinta-feira,217800,355,2833,Olha o recado do Juninho Pernambucano pra você 🇧🇷❤️ #brasildaesperança #MandaUmTikTok #craque #futebolbrasileiro #equipelula,11500,1,Mediano,Flopou,Bombou,Mediano
236,7135950309423074565,Tree Sky Joy Leisure Pants Building Person Shade Motor vehicle T-shirt,5_CO_66_Bota a mão na água aí!,40.26,quinta-feira,321300,836,391,#jair #bolsonaro #alvorada #mulher #bemvindas #economia #aquecedor #curiosidade #bacana #brasilia #df #distrito #federal,33400,0,Bombou,Mediano,Flopou,Bombou
237,7135999771256392965,Triangle Font Electric blue,Voltar pra cuidar_do povo brasileiro,67.27,quinta-feira,236100,1520,2130,O Presidente que mais fez universidades na história do Brasil vai voltar 🇧🇷❤️ #brasildaesperança #jornalnacional #Lula #educaçao #economia #brasil,30400,1,Mediano,Bombou,Bombou,Bombou
238,7136011904815828230,News Font Person Electric blue World Spokesperson Coat Microphone Event Suit Tie,LULA_JORNAL NACIONAL_OBES FLÈCES ELECIDES BLECE_E_—_AGORA SOMOS_NÓS POR UM_BRASIL MELHOR,77.65,quinta-feira,4600000,12400,29600,“De vez em quando a gente precisa estar junto com os divergentes para vencer os antagônicos” Por um #Brasildaesperança🇧🇷❤️ #MandaUmTikTok #Paulofreire #Futebol #polarizacaopolitica #equipelula,304300,1,Viral,Viral,Viral,Viral
239,7136167177450720517,Gesture Chin Tie Person Publication Table top Shelf Shelving Suit Dress shirt Book Joy Bookcase,"10_AIR BOLSONARO_DEUS_STINA_Acabou o Bolsa Família,_entrou o Auxílio Brasil!_255681",62.02,sexta-feira,730700,2697,7050,#jair #bolsonaro #verdade #joao #roma #brasil #auxilio #brasil #nao #caia #em #fake #news #permitida #600 #presidente #governador #familia #ba #🇧🇷,55500,0,Viral,Viral,Viral,Bombou
240,7136231781967203590,Nose Dress shirt Eyebrow Coat Jaw Suit Gesture Forehead Beard Tie,,15.21,sexta-feira,2800000,3236,5975,#globo #kkkk #pt #petrobras #piada #brasil #compartilhe,283400,0,Viral,Viral,Viral,Viral
241,7136259666207706373,Electric blue Hat Event Happy Gesture Joy Person Smile Arm,Volta pra_Ficar,27.49,sexta-feira,290100,1317,714,"Abraço, companheiro @eulukinhass. E um salve pra rapaziada! Vamos juntos por um Brasil mais justo e mais feliz. #brasildaesperança #MandaUmTikTok #voltapraficar #Volta 🎥: @ricardostuckert",33100,1,Bombou,Bombou,Mediano,Bombou
242,7136295645966585093,Fan Blurred Exposed Event Crowd Community,26/08_ACADEMIA IRONBERG_SÃO PAULO_SÃO CAETANO DO SUL,60.35,sexta-feira,284800,764,1876,#bolsonaro #maromba #sao #caetano #do #sul #sao #paulo #sp #proteina #podcast #brasil #🇧🇷,30300,0,Bombou,Mediano,Bombou,Bombou
243,7136300933276847365,Dress shirt Gesture Person Forehead Joy Smile Tie Spokesperson Coat Collar Suit Font,LULA_JORNAL NACIONAL_OHA_O BRASIL VOLTARA_A SER AMIGO_DO MUNDO,46.02,sexta-feira,91000,263,295,O Brasil vai voltar a ser amigo do mundo 🇧🇷❤️ #brasildaesperança #relacoesinternacionais #EquipeLula,5986,1,Flopou,Flopou,Flopou,Flopou
244,7136351531431054598,Microphone Public address system Audio equipment Microphone stand Forehead Chin Spokesperson,PLAFT._Porradão.,81.01,sexta-feira,1800000,1834,6640,#jairbolsonaro #jair #bolsonaro #brasil #🇧🇷,177300,0,Viral,Bombou,Viral,Viral
245,7136379591353994502,Forehead Tie Beard Facial hair Wrinkle Smile Spokesperson Moustache Chin Joy Person,Ele é um_10 mas...,6.1,sexta-feira,264300,1227,413,Entrando na trend 😎❤️🇧🇷🦑 #eleéum10 #eleéum10mas #brasildaesperança #Lula,29300,1,Bombou,Bombou,Mediano,Bombou
246,7136393885001059590,Person Field house Sports Horse Competition event Championship Crowd,LEILI_26/08_FESTA DO PEÃO DE BOIADEIRO_BARRETOS/SP,52.43,sábado,290500,890,1552,#bolsonaro #jair #barretos #sp #sao #paulo #presidente #festa #do #peao #presidente #brasil #🇧🇷,31000,0,Bombou,Bombou,Bombou,Bombou
247,7136546720074288389,Gadget Communication Device Finger Watch Hand Gesture Mobile phone Forehead Spokesperson Telephony,RESIDÊNCIA MÉDICA_APA_LO SANGUE,56.03,sábado,946300,851,1129,#residencia #medica #brasil #saude #educacao #presidente #jair #bolsonaro #jairbolsonaro #podcast,88200,0,Viral,Mediano,Mediano,Viral
248,7136566420170689797,Poster Happy Community Photograph Microphone Smile Font Joy Fashion Product Hat Sky Blurred Person,LU_Lançamento_no Vale do_Anhangabaú_500_E_UNIA_Sem medo_de ser felir_NO PRIKO,90.53,sábado,339600,1301,5340,Parabéns para a minha cantante @janjalulaoficial ❤️,30100,1,Bombou,Bombou,Viral,Bombou
249,7136616220123581701,Font Joy Blue Suit Furniture Coat Chair Television presenter Entertainment Table Smile Person News Television program,LULA_JORNAL NACIONAL_ELEICO_ELECIDES FUNCIRES ELECE_ONA_Jornal nacional_LULA NO JN:_MELHORES_MOMENTOS,90.21,sábado,846600,1578,6165,O que acharam da entrevista? #JornalNacional #LulanoJN #Lula #brasildaesperança #Entrevista #eleicoes2022,43700,1,Viral,Bombou,Viral,Bombou
250,7136685764212968710,Font Rectangle Person,LULA 13_PRESIDENTE_ALCKMIN VICE_OHA_Esperança,219.4,sábado,144300,500,1006,"O #brasildaesperança é possível 🇧🇷❤️ Um Brasil com justiça social, respeito e amor. #Brasil #Lula #EquipeLula",13200,1,Mediano,Mediano,Mediano,Mediano
251,7136707730529717509,Gesture Tartan Standing Knee Sleeve Clothing Joint Leg Waist Person Shoe Top Pants,,14.14,sábado,306300,522,102,#jairbolsonaro #bolsonaro #futuro #escolhas #presidente #e #pelo #brasil #por #nossas #criancas #deus #patria #familia #🇧🇷,33400,0,Bombou,Mediano,Flopou,Bombou
252,7136902837463796998,Font Azure Aqua,Responder ao comentário de Sel_Lopes_Eu sou evangélica o_meu voto é pra o Lula!_LULA SEMPRE_ESTEVE DO_LADO DOS_CRISTÃOS,64.85,domingo,160100,618,2473,Respondendo a @Sel Lopes Lula sempre esteve ao lado dos cristãos ❤️ #EquipeLula #cristãosnotiktok #brasildaesperança,15600,1,Mediano,Mediano,Bombou,Mediano
253,7136914418784374021,Font Joy Gesture,MAOZ_RDADE_taokey?,24.8,domingo,397700,630,300,#jairbolsonaro #bolsonaro #jair #mão #🫱🏻 #bb #brasil #🇧🇷 #bom #dia,44900,0,Bombou,Mediano,Flopou,Bombou
