,ID,Class,Text_Post,Duracao,Plays,Comentarios,Compart.,Texto,Curtidas,Perfil,Classifier_Plays,Classifier_Comentarios,Classifier_Compart.,Classifier_Curtidas,domingo,quarta-feira,quinta-feira,segunda-feira,sexta-feira,sábado,terça-feira
196,7132480302617873669,Banner Text People Person Adult Male Man Face Head Baseball Cap Cap Clothing Hat Female Woman Crowd,,72.12,100300,302,516,O Futuro do Brasil está nas nossas mãos ❤️ 🇧🇷 #brasildaesperança #vamosjuntospelobrasil,7615,1,Flopou,Flopou,Mediano,Flopou,0,0,0,0,0,0,1
197,7132503317246233862,Accessories Sunglasses Head Person Face Happy Smile Adult Female Woman Photography Portrait People Glasses Laughing Clapperboard,,11.47,143900,540,308,A campanha começou! Vamos pra rua pra o Brasil voltar a ser feliz! #brasildaesperança #vamosjuntospelobrasil,15400,1,Mediano,Mediano,Flopou,Mediano,0,0,0,0,0,0,1
198,7132523699927813382,People Person Adult Male Man Musical Instrument Brass Section Horn Trumpet Group Performance Trombone,,41.0,121500,307,1320,Canta com a gente! 🇧🇷❤️🦑✨ imagens: Ricardo Stuckert #vamosjuntospelobrasil #brasildaesperança,9992,1,Flopou,Flopou,Bombou,Flopou,0,0,0,0,0,0,1
199,7132631064148757765,Head Person Face Happy Laughing Adult Male Man Electrical Device Microphone,,65.2,191700,767,747,#jair #bolsonaro #mg #minas #gerais #minasgerais #juiz #de #fora #juizdefora #brasil #acima #de #tudo #deus #todos #obrigado #🇧🇷,19900,0,Mediano,Mediano,Mediano,Mediano,0,0,0,0,0,0,1
200,7132807218776263942,Face Happy Head Person People Adult Male Man Photography Portrait Body Part Finger Hand Lighting Triumphant Crowd Audience Performer Solo Performance,,56.63,149000,628,952,A gente quer um governo de solidariedade e amor ❤️🇧🇷 #brasildaesperança #vamosjuntospelobrasil,13800,1,Mediano,Mediano,Mediano,Mediano,0,1,0,0,0,0,0
201,7132847399856393478,Crowd Person Press Conference People Adult Male Man Photography Computer Hardware Electronics Hardware Head Face Portrait,,43.3,323200,841,476,#gamer #videogame #imposto #reducao #brasil #oportunidade #jair #bolsonaro #jairbolsonaro #video #game #brasil #historia #🇧🇷 #presidente,38700,0,Bombou,Mediano,Mediano,Bombou,0,1,0,0,0,0,0
202,7132933035841850629,Crowd Person Adult Male Man Electrical Device Microphone Body Part Finger Hand Audience Performer Solo Performance Face Head Speech Clapperboard,,57.82,161200,745,806,Esse país precisa de nós 🇧🇷❤️ #brasildaesperança #equipelula #VamosjuntospeloBrasil,13500,1,Mediano,Mediano,Mediano,Mediano,0,1,0,0,0,0,0
203,7133186727350488326,Crowd Person Press Conference People Adult Male Man Electrical Device Microphone Switch Audience Clothing Shirt,,42.84,189200,433,568,#brasil #🇧🇷 #jairbolsonaro #bolsonaro #para #onde #ia #o #dinheiro #no #passado #presidente #22 #compartilha,13800,0,Mediano,Mediano,Mediano,Mediano,0,0,1,0,0,0,0
204,7133219317318946053,People Person Adult Male Man Clothing Coat Face Head Photography Portrait Sash,,6.62,1200000,5570,5817,Quem aqui vai ajudar a reconstruir o #BrasilDaEsperança ?#vamosjuntospeloBrasil #CapCut #fotorandom #trandtiktok,216400,1,Viral,Viral,Viral,Viral,0,0,1,0,0,0,0
205,7133313072281816325,Computer Hardware Electronics Hardware Monitor Screen Adult Male Man Person Face Head Crowd Text,,17.65,583200,2761,2623,Vamos recuperar a democracia e o povo vai recuperar o prazer de ser feliz 🇧🇷❤️ #BrasildaEsperança #Lula #vamosjuntospelobrasil,47600,1,Bombou,Viral,Bombou,Bombou,0,0,1,0,0,0,0
206,7133372760616750342,Animal Deer Mammal Wildlife Adult Male Man Person Canine Dog Pet Outdoors Antelope Impala Nature,,21.15,157100,252,113,#ema #kkkk #alvorada #bicada #brasilia #df #distritofederal #distrito #federal #brasil #🇧🇷 #jair #bolsonaro #jairbolsonaro #ave #descontracao,7828,0,Mediano,Flopou,Flopou,Flopou,0,0,1,0,0,0,0
207,7133586235938934022,Person Skin Adult Male Man Face Head,,11.89,311900,1276,1682,"- Carne bovina; carne de frango; farinha de trigo; café; margarina; óleo de soja; macarrão; bolachas e biscoitos; produtos de padaria e pastelaria; açúcar e muitos outros já foram incluídos em reduções passadas, assim como medicamentos, combustíveis, energia e o gás de cozinha. #suplementos #alimentares #imposto #brasil #🇧🇷 #cada #vez #menos #impostos #estimulo #a #economia #saude #atletas #jair #bolsonaro #jair #bolsonaro",31500,0,Bombou,Bombou,Bombou,Bombou,0,0,0,0,1,0,0
208,7133605923712437509,Paper Adult Male Man Person Face Head Advertisement Poster Confetti People Crowd Text,,52.5,740700,2721,7344,Foi emocionante! Obrigado BH ❤️🇧🇷 #brasildaesperança #Lula #vamosjuntospelobrasil,62700,1,Viral,Viral,Viral,Bombou,0,0,0,0,1,0,0
209,7133614538678734085,Advertisement Poster Adult Male Man Person Head Face,,8.66,146800,174,99,Alô alô São Paulo! A gente se encontra no 20 de Agosto no Anhangabaú 🇧🇷❤️ #brasildaesperança #vamosjuntospeloBrasil #equipelula,7890,1,Mediano,Flopou,Flopou,Flopou,0,0,0,0,1,0,0
210,7133651309135383813,Head Person Face Photography Portrait Adult Male Man Beard Blazer Clothing Coat Jacket Formal Wear Suit Happy Smile Accessories Tie Text,,22.2,6500000,37000,32100,Entrei na trend 😎 Gostaram? #brasildaesperança #vamosjuntospelobrasil #vcnaofazmeutipo #equipeLula,867300,1,Viral,Viral,Viral,Viral,0,0,0,0,1,0,0
211,7133912686697434373,Head Person Face Adult Male Man Crying Sad Hockey Ice Hockey Ice Hockey Puck Rink Skating Sport,,58.16,793000,1595,7053,#presidente #brasil #jair #bolsonaro #jairbolsonaro #venezuela #deus #patria #familia #colombia #argentina #br #🇧🇷 #povo #assista #escolhas #compartilhe,107500,0,Viral,Bombou,Viral,Viral,0,0,0,0,0,1,0
212,7134063597352733958,City People Person Urban Adult Male Man Photography Crowd Clothing Coat Footwear Shoe Audience Graduation Architecture Building Tower Pants Road Street High Rise,,9.75,167300,362,212,"Queria agradecer a cada um que, mesmo com o frio, veio ao ato em São Paulo ❤️🖤🇧🇷Precisamos unir forças para o desafio que temos pela frente. Vamos construir o #BrasilDaEsperança #CapCut #loading 📸 Ricardo Stuckert",16300,1,Mediano,Flopou,Flopou,Mediano,0,0,0,0,0,1,0
213,7134093185256590598,Head Person Face Adult Female Woman People Boy Male Teen Electronics Mobile Phone Phone Child Baseball Cap Cap Clothing Hat Man Happy Smoke Pipe Crowd,,36.66,211900,547,605,#criancada #obrigado #deus #patria #familia #jesus #de #nazare #canto #brasil #🇧🇷 #jairbolsonaro #jair #bolsonaro #presidente #futuro #🎶 #🙌🏻,21800,0,Mediano,Mediano,Mediano,Mediano,0,0,0,0,0,1,0
214,7134355976274070790,People Person Advertisement Poster Crowd Adult Male Man Audience Face Head Speech,,90.18,100300,190,237,"A gente não pode sossegar. Fiquem espertos no zap. Não deixem passar mentira. Não aceitem provocação, mas não deixem de debater política. Não vamos deixar a mentira vencer a verdade. 🇧🇷❤️ #brasildaesperança #UltaBeautyForward",4731,1,Flopou,Flopou,Flopou,Flopou,1,0,0,0,0,0,0
215,7134369947496500485,People Person Crowd Adult Male Man Head Face Accessories Electrical Device Microphone,,27.82,435100,816,2092,#imposto #federal #brasil #alcool #gas #de #cozinha #gasolina #querosene #aviao #aviacao #economia #zero #jair #bolsonaro #jairbolsonaro #presidente #🇧🇷 #paulo #guedes #2023,38100,0,Bombou,Mediano,Bombou,Bombou,1,0,0,0,0,0,0
216,7134405290535013638,Face Head Person Photography Portrait Adult Male Man Happy People Crowd Body Part Finger Hand Laughing Smile,,15.28,400500,999,3368,Faça um dueto com esse vídeo mostrando a sua coreografia! 🇧🇷❤️😎 #brasildaesperança,35400,1,Bombou,Bombou,Bombou,Bombou,1,0,0,0,0,0,0
217,7134442965841349893,Advertisement Poster Body Part Finger Hand Person Adult Male Man Face Head Photography Portrait Happy Publication Laughing People,,81.08,192400,709,985,O governo tem que agir como o coração de uma mãe. Nada é mais justo do que o coração de uma mãe. ❤️ #brasildaesperança,16500,1,Mediano,Mediano,Mediano,Mediano,1,0,0,0,0,0,0
218,7134470644040764678,Clothing Coat Jacket Photography Face Head Person Portrait Adult Male Man City Happy Text,,7.41,4500000,23400,4761,"Quando o assunto é cuidar do povo… já sabe, né? 🇧🇷❤️🦑 #brasildaesperança #quandooassuntoé #aproveitavaibebe #vaicantarsopravc",428000,1,Viral,Viral,Viral,Viral,1,0,0,0,0,0,0
219,7134678311376047366,Outdoors Adult Female Person Woman,,20.27,500600,1261,517,Vamos reconstruir o Brasil da Esperança 🇧🇷❤️ #brasildaesperança #EquipeLula,50500,1,Bombou,Bombou,Mediano,Bombou,0,0,0,1,0,0,0
220,7134687808417058054,Head Person Clothing Formal Wear Suit Face Adult Male Man Photography Portrait Accessories Tie Computer Hardware Electronics Hardware Urban Advertisement Poster People City Monitor Screen TV,,59.09,6200000,15500,29600,#jair #bolsonaro #independencia #governador #prefeito #presidente #brasil #🇧🇷 #programa #do #ratinho #assista #ate #o #final #deus #patria #familia #liberdade,767700,0,Viral,Viral,Viral,Viral,0,0,0,1,0,0,0
221,7134868163753168133,Accessories Formal Wear Tie People Person Face Head Photography Portrait Crowd Adult Male Man Clothing Suit Audience Lecture Logo,,61.53,1700000,5367,12500,#jair #bolsonaro #bolsonaro #grandes #feitos #brasil #deus #patria #familia #auxilio #brasil #transposicao #sao #francisco #muito #mais #compartilhe #🇧🇷,217600,0,Viral,Viral,Viral,Viral,0,0,0,1,0,0,0
222,7134893199759265030,Face Head Person Photography Portrait Accessories Glasses Adult Female Woman People Advertisement Poster Clothing Coat Blazer Jacket Text,,31.28,6400000,13500,33800,#bolsonaro #jornal #nacional #verdade #renata #brasil #🇧🇷 #jair,418400,0,Viral,Viral,Viral,Viral,0,0,0,1,0,0,0
223,7135065198079069446,Accessories Formal Wear Tie People Person Face Head Photography Portrait Crowd Adult Male Man Necktie Computer Hardware Electronics Hardware Monitor Screen Medication Pill,,59.12,5300000,9648,13500,BolsonaroMessiasJair (@bolsonaromessiasjair) no TikTok,591800,0,Viral,Viral,Viral,Viral,0,0,0,0,0,0,1
224,7135082587084557574,Face Head Person Photography Portrait People Adult Male Man Advertisement Poster Crowd Text Formal Wear Happy Accessories Tie Clothing Suit,,98.08,492400,1692,6562,O Brasil da esperança está chegando ❤️🇧🇷 Canta com a gente! #BrasildaEsperança #EquipeLula,45800,1,Bombou,Bombou,Viral,Bombou,0,0,0,0,0,0,1
225,7135154422933507333,People Person Crowd Adult Female Woman Electrical Device Microphone Male Man Audience Face Head Speech Adventure Leisure Activities,,54.84,103800,247,349,"Nós queremos #emprego , #escola , #cultura e o prazer de viver dignamente nesse país 🇧🇷❤️ #BrasildaEsperança #HPRadicalReuse",5122,1,Flopou,Flopou,Flopou,Flopou,0,0,0,0,0,0,1
226,7135191093221641477,Clothing Formal Wear Suit Blazer Coat Jacket Adult Male Man Person People Face Head Photography Portrait Text Body Part Finger Hand Crowd Number Symbol,,17.11,262100,1077,3339,Tá chegando a hora de mudar o Brasil 🇧🇷❤️ #brasildaesperança,25900,1,Bombou,Bombou,Bombou,Bombou,0,0,0,0,0,0,1
227,7135232198684298502,People Person Adult Female Woman Indoors Male Man Crowd Bride Wedding Audience,,47.14,147100,307,134,#jair #bolsonaro #planalto #colegio #brasil #deus #patria #familia #🇧🇷,8729,0,Mediano,Flopou,Flopou,Flopou,0,0,0,0,0,0,1
228,7135414659745598725,Body Part Finger Hand Person People Electrical Device Microphone Clothing Shirt Adult Male Man Photography Face Head Portrait Crowd Audience Speech,,41.05,232600,1543,2659,A gente não quer um governo que alimente o ódio mas um governo que alimente o amor. 🇧🇷❤️ #BrasildaEsperança #equipelula #amor #povobrasileiro #marchaprajesus #respeitoaoproximo,20700,1,Mediano,Bombou,Bombou,Mediano,0,1,0,0,0,0,0
229,7135449783581347077,Accessories Formal Wear Tie People Person Adult Male Man Badge Logo Symbol Crowd Face Head Photography Portrait Clothing Suit Computer Hardware Electronics Hardware Monitor Screen Press Conference,,60.21,1400000,1915,1504,##jairbolsonaro #bolsonaro #presidente #brasil #centrao #deputado #senador #🇧🇷 #jornal #nacional #jn #🇧🇷,172400,0,Viral,Bombou,Bombou,Viral,0,1,0,0,0,0,0
230,7135525826690321670,People Person Adult Male Man Head Face Crowd Body Part Finger Hand Photography Portrait Text Audience Accessories,,22.71,183500,780,668,"Retomar o crescimento, desenvolvimento e da melhoria de vida do povo brasileiro 🇧🇷❤️ #brasildaesperança #desenvolvimentoeconômico #EquipeLula #Brasil",15700,1,Mediano,Mediano,Mediano,Mediano,0,1,0,0,0,0,0
231,7135560153067310341,People Person Crowd Adult Male Man Audience Balloon Concert,,60.81,275000,1490,5094,#jairbolsonaro #bolsonaro #jair #bh #belo #horizonte #belohorizonte #minas #gerais #mg #agosto #2022 #22 #brasil #deus #patria #familia #liberdade,28500,0,Bombou,Bombou,Viral,Bombou,0,1,0,0,0,0,0
232,7135609362550148357,Road City Urban Outdoors Architecture Building Cityscape Motorcycle Transportation Vehicle Aerial View Person Car,,60.33,268300,1115,1506,"- Milhares de motos hoje em BH. - Obrigado Minas Gerais. - Também sou mineiro, uai! - PR Jair Bolsonaro. #bolsonaro #mg #bh #moto #datapovo",32800,0,Bombou,Bombou,Bombou,Bombou,0,1,0,0,0,0,0
233,7135818366207479046,Person Advertisement Poster Face Head Text,,10.21,91300,173,211,Qual desenho mais representa seu dia? #ilustracao #drawingtiktok #brasildaesperança #equipelula #desenho #desenhotiktok🇧🇷❤️,4431,1,Flopou,Flopou,Flopou,Flopou,0,0,1,0,0,0,0
234,7135818610714414342,Crowd Person Press Conference Adult Male Man People Electrical Device Microphone Electronics Screen Face Head Computer Hardware Hardware Monitor Accessories Formal Wear Tie Audience Performer Solo Performance,,38.91,358500,753,2372,"- Por incrível que pareça, existem pessoas que acham mais constrangedor palavras descontextualizadas do que apoiar um sujeito que estava preso por promover o maior esquema de corrupção de nossa história e que, junto com sua indicada, quebrou o 🇧🇷 sem pandemia e sem guerra.",36700,0,Bombou,Mediano,Bombou,Bombou,0,0,1,0,0,0,0
235,7135871698351459589,Photography Accessories Glasses Face Head Person Portrait Adult Male Man Ball Football Soccer Soccer Ball Sport Text People Business Card Paper,,30.32,217800,355,2833,Olha o recado do Juninho Pernambucano pra você 🇧🇷❤️ #brasildaesperança #MandaUmTikTok #craque #futebolbrasileiro #equipelula,11500,1,Mediano,Flopou,Bombou,Mediano,0,0,1,0,0,0,0
236,7135950309423074565,Architecture Building Hotel House Housing Villa Resort Adult Male Man Person Pool Water Walking Clothing Hat Plant Potted Plant Tree T-Shirt Swimming Pool Condo Face Head Photography Portrait Shirt Motel City,,40.26,321300,836,391,#jair #bolsonaro #alvorada #mulher #bemvindas #economia #aquecedor #curiosidade #bacana #brasilia #df #distrito #federal,33400,0,Bombou,Mediano,Flopou,Bombou,0,0,1,0,0,0,0
237,7135999771256392965,Star Symbol Symbol Business Card Paper Text Art,,67.27,236100,1520,2130,O Presidente que mais fez universidades na história do Brasil vai voltar 🇧🇷❤️ #brasildaesperança #jornalnacional #Lula #educaçao #economia #brasil,30400,1,Mediano,Bombou,Bombou,Bombou,0,0,1,0,0,0,0
238,7136011904815828230,Advertisement Poster People Person Crowd Adult Male Man Audience Lecture,,77.65,4600000,12400,29600,“De vez em quando a gente precisa estar junto com os divergentes para vencer os antagônicos” Por um #Brasildaesperança🇧🇷❤️ #MandaUmTikTok #Paulofreire #Futebol #polarizacaopolitica #equipelula,304300,1,Viral,Viral,Viral,Viral,0,0,1,0,0,0,0
239,7136167177450720517,Book Publication Indoors Library People Person Adult Male Man Accessories Formal Wear Tie Baby Face Head Furniture Pen,,62.02,730700,2697,7050,#jair #bolsonaro #verdade #joao #roma #brasil #auxilio #brasil #nao #caia #em #fake #news #permitida #600 #presidente #governador #familia #ba #🇧🇷,55500,0,Viral,Viral,Viral,Bombou,0,0,0,0,1,0,0
240,7136231781967203590,Accessories Formal Wear Tie Head Person Face People Adult Male Man Necktie Clothing Suit Crowd Shirt,,15.21,2800000,3236,5975,#globo #kkkk #pt #petrobras #piada #brasil #compartilhe,283400,0,Viral,Viral,Viral,Viral,0,0,0,0,1,0,0
241,7136259666207706373,Head Person Face Happy Laughing Adult Male Man People Accessories Jewelry Necklace Smile Photography Portrait Blazer Clothing Coat Jacket,,27.49,290100,1317,714,"Abraço, companheiro @eulukinhass. E um salve pra rapaziada! Vamos juntos por um Brasil mais justo e mais feliz. #brasildaesperança #MandaUmTikTok #voltapraficar #Volta 🎥: @ricardostuckert",33100,1,Bombou,Bombou,Mediano,Bombou,0,0,0,0,1,0,0
242,7136295645966585093,People Person Concert Crowd Electronics Mobile Phone Phone Adult Male Man Bus Transportation Vehicle Head Audience,,60.35,284800,764,1876,#bolsonaro #maromba #sao #caetano #do #sul #sao #paulo #sp #proteina #podcast #brasil #🇧🇷,30300,0,Bombou,Mediano,Bombou,Bombou,0,0,0,0,1,0,0
243,7136300933276847365,Advertisement Poster Adult Male Man Person Accessories Formal Wear Tie Head People Face Crowd Happy Laughing Clothing Suit Photography Portrait,,46.02,91000,263,295,O Brasil vai voltar a ser amigo do mundo 🇧🇷❤️ #brasildaesperança #relacoesinternacionais #EquipeLula,5986,1,Flopou,Flopou,Flopou,Flopou,0,0,0,0,1,0,0
244,7136351531431054598,People Person Electrical Device Microphone Crowd Press Conference Adult Male Man Face Head Photography Portrait Audience Lecture,,81.01,1800000,1834,6640,#jairbolsonaro #jair #bolsonaro #brasil #🇧🇷,177300,0,Viral,Bombou,Viral,Viral,0,0,0,0,1,0,0
245,7136379591353994502,Adult Male Man Person Photography Head Face People Portrait Clothing Coat Formal Wear Accessories Tie Blazer Jacket Suit Crowd Text Beard,,6.1,264300,1227,413,Entrando na trend 😎❤️🇧🇷🦑 #eleéum10 #eleéum10mas #brasildaesperança #Lula,29300,1,Bombou,Bombou,Mediano,Bombou,0,0,0,0,1,0,0
246,7136393885001059590,Adult Male Man Person Animal Horse Mammal Head Face E-scooter Transportation Vehicle Architecture Arena Building Stadium,,52.43,290500,890,1552,#bolsonaro #jair #barretos #sp #sao #paulo #presidente #festa #do #peao #presidente #brasil #🇧🇷,31000,0,Bombou,Bombou,Bombou,Bombou,0,0,0,0,0,1,0
